킹콩점프,전라북도 전주시 완산구 호암로 84,2층 201호 (효자동2가),063-287-2002,킹콩점프(전주완산구),55062,정상,,787
월드킹(서구),광주광역시 서구 풍암2로 2,5층(풍암동/ 롯데슈퍼센터),062-655-7006,월드킹(서구),62058,정상,,788
쿠키런,대전광역시 서구 도산로253번길 33,지하층 (내동),,쿠키런,35315,정상,,789
노리터(대전 서구),대전광역시 서구 구봉로 137,3층 (관저동/ 밀리온빌딩),,노리터(대전 서구),35382,정상,,790
점핑스퀘어,대전광역시 서구 관저중로 70,3층 (관저동),042-543-7009,점핑스퀘어,35382,정상,,791
노리파크 청주성화점,충청북도 청주시 서원구 장전로 10,2층(성화동),,노리파크 청주성화점,28614,정상,,792
키다리방방(태안군),충청남도 태안군 태안읍 정주내4길 16,2층,041-675-4888,키다리방방(태안군),32144,정상,,793
아이점프 당진cgv점,충청남도 당진시 북문로1길 37-13,정다운빌딩2층,,아이점프 당진cgv점,31768,정상,,794
지니 방방나라,충청북도 진천군 진천읍 중앙서로 73,제일웨딩홀 4층,,지니 방방나라 진천,27839,정상,,795
키다리방방,충청남도 논산시 체육로,29,041-734-0079,키다리방방,32983,정상,,796
리틀인디안,서울특별시 강서구 초록마을로10길 36,화성빌라 301호,02-6448-7004,리틀인디안,30021,정상,,797
킹콩점프 광양점,전라남도 광양시 광양읍 칠성로 45,4층,061-761-7117,킹콩점프 광양점,57741,정상,,798
구름빵 풍산점,경기도 고양시 일산동구 무궁화로 237,2층 (중산동/풍산이마트),031-977-1134,구름빵 풍산점,10311,정상,,799
키커점핑,서울특별시 노원구 중계로 201,오성프라자 401호,,키커점핑 노원구,1734,정상,,800
차타타 부산 명지점,부산광역시 강서구 명지국제8로 233,더스퀘어빌딩 7층,,차타타 부산 명지점,46726,정상,,801
롤리폴리 옥포점,경상남도 거제시 옥포로 250,(옥포동),055-688-0234,롤리폴리 옥포점,53219,정상,,802
점프노리 양지점,경기도 용인시 처인구 양지면 양대로5번길 5,양지신협 2층,031-322-9767,점프노리 양지점,17158,정상,,803
꼬마대통령 칠곡점,대구광역시 북구 학정로 431,우리빌딩 5층,053-323-5242,꼬마대통령 칠곡점,41423,정상,,804
헬로팡팡,경기도 수원시 권선구 금곡로102번길 15,비즈웍스 4층 1~5호/ 31~34호,031-295-7111,헬로팡팡,16388,정상,,805
롤리폴리 풍덕천점,경기도 용인시 수지구 풍덕천로129번길 15,-,031-262-9982,롤리폴리 풍덕천점,16837,정상,,806
해피점핑,강원도 원주시 흥양로51번길 101,3층(태장동),033-904-7211,해피점핑,26313,정상,,807
라라랜드,대구광역시 북구 호국로 225,4층,053-939-0520,라라랜드 대구,41475,정상,,808
스카이점핑랜드 칠곡점,대구광역시 북구 동암로 104,4층,053-326-7773,스카이점핑랜드 칠곡점,41423,정상,,809
프렌지방방,전라남도 목포시 양을로171번길 3,1층,,프렌지방방(프렌즈방방),58613,정상,,810
플레이팡팡,전라남도 목포시 청호로 154-1,(산정동),,플레이팡팡 북항점,58639,정상,,811
노리파크,전라남도 광양시 광양읍 용강로 61,2층,061-761-7789,노리파크 광양,57748,정상,,812
아이점프 월배점,대구광역시 달서구 조암남로28길 9,202/203호,,아이점프 월배점,42759,정상,,813
스카이점핑랜드 월성점,대구광역시 달서구 조암로6길 6-18,4층(월성동),,스카이점핑랜드 월성점,42752,정상,,814
점프노리장안점((주)수양무역),서울특별시 동대문구 한천로 42,위더스빌상가 1층120호,031-843-6571,점프노리장안점((주)수양무역),2631,정상,,815
브루미즈 광명점,경기도 광명시 하안로287번길 8,뉴코아아울렛 7층,02-3397-2870,브루미즈 광명점,14305,정상,,816
제나드,대구광역시 달성군 옥포읍 돌미상업로2길 1,5층,,제나드 대구 달성점,42974,정상,,817
실버스타,대구광역시 달성군 구지면 과학마을로 60,덕성빌딩 3층,053-617-2208,실버스타 대구,43008,정상,,818
점프노리 효천점,광주광역시 남구 효우2로26번길 13,5층,,점프노리 효천점,61765,정상,,819
점포러스,경상남도 양산시 평산12길 19-9,(평산12길 19-9),,점포러스,50549,정상,,820
아이점프(당진),충청남도 당진시 북문로1길 37-13,2층(읍내동),041-352-3638,아이점프(당진),31768,정상,,821
브릭브릭삼산점,인천광역시 부평구 평천로 392,선우프라자 2층,032-505-9377,브릭브릭삼산점,21323,정상,,822
점프짱,경상남도 진주시 초북로20번길 27-3,4층,055-757-7553,점프짱,52731,정상,,823
아이원트,경상남도 진주시 진양호로28번길 21,위너스타워 5층,,아이원트,52650,정상,,824
헬로방방 마포아현점,서울특별시 마포구 마포대로 195,상가2동 101호,02-3148-0110,헬로방방 마포아현점,4129,정상,,825
차타타 진주점,경상남도 진주시 순환로 541,7층,,차타타 진주점,52703,정상,,826
노리파크 장천점,경상남도 창원시 진해구 충장로657번길 28,7층 707-2호 (장천동),055-545-6315,노리파크 장천점,51628,정상,,827
점프노리스포츠 마산내서점,경상남도 창원시 마산회원구 내서읍 호원로 385,302호,,점프노리스포츠 마산내서점,51213,정상,,828
릴리펏 광주수완점,광주광역시 광산구 임방울대로 552,1층,062-954-0119,릴리펏 광주수완점,62245,정상,,829
꼬꼬팡팡앤블럭,광주광역시 광산구 사암로340번길 35,두란노빌딩 3층,,꼬꼬팡팡앤블럭,62328,정상,,830
프렌즈 팡,경기도 안양시 만안구 와룡로 30,지층,,프렌즈 팡 안양,13974,정상,,831
플레이스쿨,대구광역시 동구 안심로22길 40-1,5층,,플레이스쿨 대구,41106,정상,,832
플레이타임 조치원점,세종특별자치시 조치원읍 허만석로 60,홈플러스 조치원점,,플레이타임 조치원점,30036,정상,,833
점핑플레이,전라북도 전주시 덕진구 정언신로 75,4층,070-7641-7273,점핑플레이,55019,정상,,834
노리파크 대구서재점,대구광역시 달성군 다사읍 서재로7길 36,4층,,노리파크 대구서재점,42929,정상,,835
슈슈봉봉 화성영천,경기도 화성시 동탄순환대로29길 60,강산프라자 3층,,슈슈봉봉 화성영천,18472,정상,,836
쭈니빠빠,대전광역시 대덕구 신탄진북로 17,지하1층,,쭈니빠빠 대전,34310,정상,,837
(주)기산지앤에프,대전광역시 유성구 한밭대로 502,홈플러스 4층,042-823-3644,상상노리 유성점,34184,정상,,838
점프노리 유성학하점,대전광역시 유성구 원계산로 238-34,2층,,점프노리 유성학하점,34215,정상,,839
점핑플러스,인천광역시 남동구 구월남로 228,컨스타 201/2/3호,032-461-8881,점핑플러스 남동구,21563,정상,,840
쁘띠몽드 명지점,부산광역시 강서구 명지국제8로 271,3358-8번지,,쁘띠몽드 명지점,46726,정상,,841
꼬마대통령,부산광역시 강서구 명지국제8로 258,꼬마대통령,051-202-0211,꼬마대통령 명지점,46726,정상,,842
캐빈,경기도 화성시 노작로4길 22-22,1층,,캐빈 화성,18459,정상,,843
킹콩점프,대전광역시 유성구 죽동로297번길 55,702호,,킹콩점프 대전 유성구,34127,정상,,844
죽곡 차타타,대구광역시 달성군 다사읍 대실역남로 18,301-304호,053-585-3933,죽곡 차타타,42918,정상,,845
점핑월드,대전광역시 중구 태평로 83,삼부스포렉스 4층,,점핑월드 대전,34885,정상,,846
바운스팡팡,대전광역시 서구 동서대로 700,4층,,바운스팡팡 대전,35350,정상,,847
점프스쿨,대전광역시 유성구 문화원로 16,2층,042-825-4234,점프스쿨 대전 유성,34171,정상,,848
방방플레이클럽,대전광역시 유성구 지족로364번길 19,405호,042-825-7265,방방플레이클럽 대전,34077,정상,,849
트램폴린파크 북수원,경기도 수원시 장안구 경수대로 950,아울렛쇼핑타운 433호,031-246-6292,트램폴린파크 북수원,16295,정상,,850
스카이점핑랜드 죽곡점,대구광역시 달성군 다사읍 달구벌대로 861,9층,053-585-5780,스카이점핑랜드 죽곡점,42914,정상,,851
점핑몬스터,경기도 화성시 동탄지성로 108,동탄삼성프라자 503-1/504호,031-613-2203,점핑몬스터 화성,18434,정상,,852
홀리데이 동탄샌트럴파크점,경기도 화성시 동탄지성로 94,하나로오피스텔 203-204호,,홀리데이 동탄샌트럴파크점,18434,정상,,853
아이조아 병점점,경기도 화성시 병점1로 66-12,하이코아 2층,,아이조아 병점점,18417,정상,,854
월드킹,전라북도 전주시 완산구 용머리로 46,3층,063-236-9900,월드킹,55080,정상,,855
하이베베,세종특별자치시 한누리대로 583,도담센트럴프라자 802호 (도담동),070-4247-7979,하이베베,30100,정상,,856
플라잉피그,세종특별자치시 조치원읍 대첩로 75,세종메디컬프라자 3층,070-7759-1876,플라잉피그,30031,정상,,857
플레이타임,경상남도 밀양시 점필재로 45,홈플러스,,플레이타임 홈플러스 밀양점,50425,정상,,858
아이키키,경상남도 진주시 에나로128번길 24,토원빌딩 10층,,아이키키 진주,52856,정상,,859
노리파크 초전점,경상남도 진주시 강남로151번길 5,나경빌딩 4층,,노리파크 초전점,52725,정상,,860
점핑놀이터,경상남도 창원시 마산합포구 회원천북길 505,2층,055-656-5252,점핑놀이터 창원,51723,정상,,861
샤랄랄라,부산광역시 기장군 정관읍 정관2로 47,6층 601-602호,,샤랄랄라 부산 기장군,46008,정상,,862
노리파크 명지오션시티점,부산광역시 강서구 명지오션시티4로 65,-,,노리파크 명지오션시티점,46764,정상,,863
라팡,경상북도 포항시 북구 학전로111번길 37,(두호동/ 경원빌딩3층),054-231-0233,라팡,37624,정상,,864
노리파크 양덕점,경상북도 포항시 북구 천마로89번길 3,(양덕동) 2층,,노리파크 양덕점,37587,정상,,865
노리파크 연일점,경상북도 포항시 남구 연일읍 연일로199번길 28,시원한마음상가 201/ 202/ 203호,054-278-7443,노리파크 연일점,37848,정상,,866
롤리폴리 포항,경상북도 포항시 남구 오천읍 냉천로340번길 33,포은상가 2층,054-291-5282,롤리폴리 포항,37886,정상,,867
점프점프 플레이방,대구광역시 서구 평리로 377,2층,053-563-8252,점프점프 플레이방,41820,정상,,868
점핑존,부산광역시 해운대구 선수촌로21번길 67,반여동,051-521-3434,점핑존,48043,정상,,869
리틀봉봉,인천광역시 서구 원당대로 853,403호 (원당동/ 삼정프라자),,리틀봉봉,22647,정상,,870
렛츠고점핑팝,인천광역시 부평구 길주로 643,명윤빌딩 4층 401호(삼산동),032-362-2575,렛츠고점핑팝,21344,정상,,871
노리파크 산곡점,인천광역시 부평구 마장로324번길 82,4층 401호(산곡동),,노리파크 산곡점,21362,정상,,872
헬로방방 구월점,인천광역시 남동구 선수촌공원로17번길 12,두용프라자,032-467-9400,헬로방방 구월점,21582,정상,,873
돈키호테 구월점,인천광역시 남동구 용천로 87,2층 204~206호 (구월동/ 흥인빌딩),070-4236-9855,돈키호테 구월점,21548,정상,,874
점핑파크 논현점,인천광역시 남동구 논고개로 73,401호 (논현동),032-427-1020,점핑파크 논현점,21679,정상,,875
지지팡,인천광역시 남동구 장승남로 37,7층 7층호 (만수동),032-466-5846,지지팡,21594,정상,,876
돈키호테 만수점,인천광역시 남동구 만수로 7,4층 4층호 (만수동),070-7613-9855,돈키호테 만수점,21524,정상,,877
붕붕팡팡,인천광역시 남동구 인하로 616,커뮤니티프라자 501호 (구월동),,붕붕팡팡,21586,정상,,878
점프노리 김천혁신점,경상북도 김천시 혁신4로 7,3층,054-430-0910,점프노리 김천혁신점,39660,정상,,879
조이점핑클럽,경상북도 김천시 시청로 61,금천빌딩 4층,054-431-2209,조이점핑클럽,39548,정상,,880
점핑파크(마곡점),서울특별시 강서구 마곡중앙5로 81,에스비타운 1104~1107호,02-2666-0222,점핑파크(마곡점),7599,정상,,881
점프노리,서울특별시 도봉구 도봉로104길 53,2층 (창동),02-998-7770,점프노리창동점,1460,정상,,882
상상노리,강원도 춘천시 김유정로 1840,홈플러스 2층,070-8894-9418,홈플러스 춘천점 상상노리,24423,정상,,883
(주)원더브라더스,서울특별시 서초구 고무래로 22,쌍동빌딩 서관 4층,02-535-6352,(주)원더브라더스,6593,정상,,884
트램폴린파크,부산광역시 강서구 신호산단2로 33,302호 (신호동/ 골든뷰),,트램폴린파크(신호점),46759,정상,,885
딸기가좋아,부산광역시 기장군 기장읍 기장해안로 147,롯데몰 동부산점,051-901-2854,딸기가좋아 동부산점,46084,정상,,886
아이야놀자,부산광역시 해운대구 재반로84번길 17,2층,,아이야놀자,48053,정상,,887
킹콩점프,경상북도 칠곡군 석적읍 북중리3길 45,-,054-977-8207,킹콩점프 칠곡,39839,정상,,888
방방스쿨,서울특별시 강서구 강서로29길 51,2층,,방방스쿨 강서,7719,정상,,889
릴리펏 현대백화점 천호점,서울특별시 강동구 천호대로 1005,현대백화점 8층,02-2225-7892,릴리펏 현대백화점 천호점,5328,정상,,890
점핑파크 구래점,경기도 김포시 김포한강8로 410,스타프라자 7층,,점핑파크 구래점,10071,정상,,891
방방타임,경기도 의정부시 청사로47번길 26,605/ 606호 (금오동/ 파크프라자),031-853-8253,방방타임,11757,정상,,892
오렌지팡팡,경기도 의정부시 추동로 9,(신곡동/ 휴먼시티빌 501호/502호),,오렌지팡팡,11740,정상,,893
(주)소프트플레이코리아 상상노리(의정부 삼성홈플러스),경기도 의정부시 청사로 38,4층 X5Y5호 (금오동/ 삼성홈플러스),031-850-8054,(주)소프트플레이코리아 상상노리(의정부 삼성홈플러스),11757,정상,,894
아이점프,경기도 용인시 기흥구 동백중앙로 203,702호 (중동/ 미주타운),,아이점프,17006,정상,,895
해피점핑,경기도 여주시,학동2길 30,031-885-6741,해피점핑(여주),12639,정상,,896
아이랑놀이랑,경기도 양평군 양평읍,관문길22번길 12,031-771-4311,아이랑놀이랑,12552,정상,,897
노리파크 용두점,경기도 안성시 공도읍 벚꽃길 36,상가동 BO1층 (태산아파트),,노리파크 용두점,17552,정상,,898
플레이존,경기도 수원시 영통구 덕영대로1555번길 16,지하층 131호,,플레이존,16700,정상,,899
점핑스타,경기도 수원시 팔달구 권광로 363,월드프라자 6층(우만동),031-217-2131,점핑스타(수원팔달구),16494,정상,,900
고고씽,경기도 성남시 분당구 새마을로 10,4층(서현동),031-703-2022,고고씽파크,13577,정상,,901
쁘띠몽드 철원점,강원도 철원군 서면 와수로166번길 20,-,,쁘띠몽드 철원점,24058,정상,,902
노리파크 영월점,강원도 영월군 영월읍 절무리골길 8,1층,033-373-1558,노리파크 영월점,26239,정상,,903
플레이존,강원도 삼척시 수로부인길 453,(주)대명레저산업 삼척지점 a동 1층,,플레이존 삼척,25909,정상,,904
모넬로,강원도 속초시 중앙로 3,1층,,모넬로 속초점,24853,정상,,905
노리파크 황지점,강원도 태백시 번영로 205,1층,033-553-6006,노리파크 황지점,26032,정상,,906
킹콩점프,강원도 강릉시 하평2길 11,2층,033-653-3369,킹콩점프 강릉,25566,정상,,907
점폴린 파크,강원도 원주시 단구로 418,지하1층 1/2호,,점폴린파크 원주,26489,정상,,908
구름빵 봉담이마트점,경기도 화성시 봉담읍 효행로 278,이마트 지하1층,,구름빵 봉담이마트점,18298,정상,,909
유후,경상북도 포항시 북구 장량로 223,-,070-8764-6605,유후점핑클럽 포항,37592,정상,,910
꼬마대통령,경상남도 창원시 마산회원구 양덕서5길 15,양덕 코오롱하늘채 301-309호,,꼬마대통령 마산양덕점,51318,정상,,911
점프노리 해남점,전라남도 해남군 해남읍 법원길 4,2층,061-532-2253,점프노리 해남점,59031,정상,,912
점프노리스포츠 광양점,전라남도 광양시 공영로 59,5층,,점프노리스포츠 광양점,57788,정상,,913
오렌지트리,인천광역시 미추홀구 낙섬서로 4,501호(용현동),032-881-8334,오렌지트리,22190,정상,,914
상상노리(숭의점),인천광역시 미추홀구 석정로 51,지하2층(숭의동/ 홈플러스),032-889-0970,상상노리(숭의점),22160,정상,,915
패밀리방방,인천광역시 미추홀구 수봉로 42,더 패밀리,032-874-0808,패밀리방방,22168,정상,,916
플레이방방,인천광역시 미추홀구 소성로 238,지하층,070-8864-8882,플레이방방,22226,정상,,917
레고팡팡,경기도 수원시 권선구 호매실로165번길 70,수원호매실휴먼시아15단지아파트,,레고팡팡 화성,18312,정상,,918
상상노리(부천 상동),경기도 부천시 길주로 118,(상동),032-321-3282,상상노리(부천 상동),14545,정상,,919
노리파크 광명하안점,경기도 광명시 범안로 1061,삼전빌딩 8층,,노리파크 광명하안점,14247,정상,,920
리틀비틀 상계점,서울특별시 노원구 수락산로 212,3층,,LITTLE BEETLE 상계점,1616,정상,,921
리틀비틀,서울특별시 동대문구 답십리로 309,2층,,리틀비틀 동대문 답십리,2524,정상,,922
리틀비틀 아현점,서울특별시 마포구 마포대로24길 51,정원헵시바 3층,,리틀비틀 아현점,4203,정상,,923
헬로방방 강남본점,서울특별시 강남구 삼성로 155,대치퍼스트빌딩 B1층 헬로방방,,헬로방방 강남본점,6291,정상,,924
원더볼즈플레이파크,경기도 성남시 분당구 탄천상로151번길 20,C동/ B1(구미동),02-3367-4731,원더볼즈플레이파크,13636,정상,,925
헬로방방 돌곶이역점,서울특별시 성북구 화랑로 248,장위뉴타워 14층,02-959-0077,헬로방방 돌곶이역점,2787,정상,,926
노리파크 신현점,인천광역시 서구 가정로 360-2,3층 (가정동),032-577-8927,노리파크 신현점,22783,정상,,927
킹콩스카이퐝퐝,경상북도 포항시 북구 우창동로 70,테라스31 203호,,킹콩스카이퐝퐝,37637,정상,,928
플레이2,대구광역시 북구 호국로 215,대성골든프라자2차 303호,,플레이2 대구북구,41476,정상,,929
헬로쁘띠,경상북도 구미시 야은로 296,금오G7스퀘어 지하1층,,헬로쁘띠 구미,39214,정상,,930
킹콩점프,대구광역시 북구 매천로 124,3층,,킹콩점프 매천점(대구북구),41487,정상,,931
헬로방방 포항점,경상북도 포항시 북구 장량중앙로 52,5층(양덕동),054-252-5225,헬로방방 포항점,37572,정상,,932
점프노리 구미선산점,경상북도 구미시 선산읍 선산대로 1408,1층 103호,,점프노리 구미선산점,39117,정상,,933
(주)밸런스월드,서울특별시 구로구 디지털로30길 31,코오롱디지털타워빌란트 409호,02-853-4818,닥터밸런스,57764,정상,,934
(주)밸런스월드,서울특별시 구로구 디지털로30길 31,코오롱디지털타워빌란트 409호,02-853-4818,닥터밸런스 금천구,8511,정상,,935
(주)밸런스월드,서울특별시 구로구 디지털로30길 31,코오롱디지털타워빌란트 409호,02-853-4818,닥터밸런스 김해점,51011,정상,,936
차타타안동점,경상북도 안동시 강남5길 20-20,4층,,차타타안동점,36751,정상,,937
벨롱벨롱,제주특별자치도 제주시 우정로 91,2층,,벨롱벨롱 제주,63070,정상,,938
주식회사 디앤지컴퍼니,경기도 화성시 동탄반석로 172,동탄 파라곤,,너티차일드 대구북구,41585,정상,,939
점핑월드,제주특별자치도 제주시 은수길 6-15,-,,점핑월드 제주,63091,정상,,940
키존빌리지(세븐밸리점),대전광역시 서구 대덕대로 150,큰마을아파트 110-209,,키존빌리지(세븐밸리점),41423,정상,,941
몽키팡팡,대구광역시 서구 달서천로57길 32,3층,053-351-2589,몽키팡팡 대구서구,41714,정상,,942
챔피온 동촌점,대구광역시 동구 동촌로 127,홈플러스 1층,053-985-9850,챔피온 동촌점,41144,정상,,943
점핑봉봉,대구광역시 동구 화랑로80길 12,강촌빌딩 4층,053-285-4200,점핑봉봉,41147,정상,,944
리틀비틀 제주삼화점,제주특별자치도 제주시 건주로 31,4층,,리틀비틀 제주삼화점,63323,정상,,945
킹콩점프,경상남도 창원시 마산합포구 동서동3길 16,신우희가로밀리온 601호,055-246-8253,킹콩점프 마산이마트점,51719,정상,,946
모노베비,경상북도 포항시 북구 장량로 182,준영빌딩 4층,,모노베비,37593,정상,,947
에스티에스개발 주식회사 포항지점,경상북도 포항시 북구 삼호로265번길 1,1층,,너티차일드 포항점,37625,정상,,948
플레이팡,경상북도 영주시 대학로284번길 21-7,드림시티 4층,02-890-2946,플레이팡 영주,36136,정상,,949
상상노리 홈플러스청라점,인천광역시 서구 중봉대로 587,홈플러스 인천청라점 2층 일부,032-561-4042,상상노리 홈플러스청라점,22762,정상,,950
킹콩점프,전라남도 목포시 비파로 64,5층,061-285-5030,킹콩점프 목포,58689,정상,,951
헬로방방,제주특별자치도 제주시 인다6길 54-2,2층,,헬로방방 아라일동점,63247,정상,,952
상상놀이터 헬로방방 제주점,제주특별자치도 제주시 고마로19길 2,4층,,상상놀이터 헬로방방 제주점,63255,정상,,953
주식회사 김앤서,경상북도 경산시 경안로 288,홈플러스 경산점 1층,053-812-0970,상상노리홈플러스 경산점,38612,정상,,954
릴리펏 마린시티점,부산광역시 해운대구 마린시티2로 38,해운대아이파크 C1동 304-2/305/306/307-1호,02-6959-1174,릴리펏 마린시티점,48120,정상,,955
판다월드,경상남도 양산시 중앙로 51,1층 (북정동),055-366-9584,판다월드 양산,50623,정상,,956
노리파크 지사점,부산광역시 강서구 과학산단로 349,지사복합상가,051-900-2497,노리파크 지사점,46742,정상,,957
점프노리 스포츠 여수죽림점,전라남도 여수시 소라면 죽림로 5,2층,,점프노리 여수죽림점,59655,정상,,958
애플트리 연제점,부산광역시 연제구 연수로 89,신세계연제점E마트 2층,,애플트리 연제점,47604,정상,,959
점프노리 부산사상점,부산광역시 사상구 사상로 123,호승빌딩 2층,,점프노리 부산사상점,46982,정상,,960
점핑프린스 방방,대구광역시 동구 동호로 77,한마음빌딩 3층,,점핑프린스 방방,41087,정상,,961
킹콩점프,전라남도 순천시 해룡면 향매로 59,2층(신대타운복합상가),061-723-7170,킹콩점프 순천1호점,58012,정상,,962
유후점핑클럽,경상북도 영주시 영주로 177,(영주동),054-636-9555,유후점핑클럽 영주,36078,정상,,963
방방놀이터,경상북도 영주시 대동로13번길 16,2층,,방방놀이터 영주,36137,정상,,964
한라방방,제주특별자치도 제주시 우정로4길 25,-,064-742-5953,한라방방,63069,정상,,965
포니비베이비카페,전라남도 여수시 예울마루로 43,2층,,포니비베이비카페 여수,59691,정상,,966
Play방방놀이터,경상북도 영주시 풍기읍 인삼로 11-1,2층,,Play방방놀이터 영주,36025,정상,,967
꼬마대통령,경상남도 창원시 마산회원구 내서읍 삼계로 12,601호,,꼬마대통령 마산삼계점,51236,정상,,968
노리파크 소사본동점,경기도 부천시 은성로 84,3층,,노리파크 소사본동점,14763,정상,,969
주식회사 하이주,경기도 부천시 길주로 105,세이브존백화점 4층,070-7767-0815,하이주,14542,정상,,970
킹콩점프,경기도 남양주시 평내로29번길 49,평내엠투프라자 804-806호,031-593-1579,평내본점,12223,정상,,971
해피앤방방,경기도 남양주시 진접읍 해밀예당3로 52,으뜸빌딩 204호,031-528-0536,해피앤방방,12069,정상,,972
조이점핑클럽 덕소점,경기도 남양주시 와부읍 덕소로 89-1,4층,031-577-1011,조이점핑클럽 덕소점,12209,정상,,973
구름빵 별내점,경기도 남양주시 순화궁로 167,이마트 3층,,구름빵 별내점,12113,정상,,974
플레이팜,경기도 남양주시 와부읍 경강로849번길 97-27,-,031-577-4633,플레이팜,12270,정상,,975
다다노리,경기도 오산시 발안로 1356-9,2층(누읍동),031-378-3781,다다노리,18127,정상,,976
꼬꼬마마,경기도 남양주시 오남읍 진건오남로 650,-,031-575-0780,꼬꼬마마,12039,정상,,977
상상빌리지 김포점,경기도 김포시 중봉로 14,홈플러스 김포점 2층 상상노리,,상상빌리지 김포점,10102,정상,,978
상상노리 홈플러스 풍무점,경기도 김포시 풍무로 167,홈플러스 1층 상상노리,,상상노리 풍무점,10117,정상,,979
주바운스,경기도 김포시 태장로 784,한강블루 8층,,주바운스,10090,정상,,980
킹콩점프,경기도 김포시 양촌읍 양곡로 495,701-703호,031-989-4620,양촌점,10062,정상,,981
실내놀이터,경기도 김포시 고촌읍 장차로 13,203호,,실내놀이터,10126,정상,,982
점프노리 김포풍무점,경기도 김포시 풍무로 76,701호,,점프노리스포츠김포풍무점,10115,정상,,983
하늘콩,경기도 구리시 동구릉로 120,인성빌딩 3층,031-1661-9235,헬로방방 구리인창점,11918,정상,,984
쁘띠몽드,경기도 구리시 산마루로 19,601-603호,,구리갈매점,11901,정상,,985
점프노리스포츠 갈매점,경기도 구리시 갈매중앙로 91,한덕프라자 702호,,점프노리스포츠 갈매점,11901,정상,,986
롤리폴리 삼천포벌리점,경상남도 사천시 주공로 41,(벌리동),,롤리폴리 삼천포벌리점,52551,정상,,987
유후점핑클럽,경기도 성남시 수정구 위례동로 153,에이플타워 501-503호,,유후점핑클럽 위례점,13642,정상,,988
멀티노리터,서울특별시 광진구 용마산로3길 104,지하1층,,멀티노리터,4926,정상,,989
헬로방방 대구월성점,대구광역시 달서구 조암남로 85,4층,053-637-8501,헬로방방 대구월성점,42778,정상,,990
릴리펏 롯데백화점 부산본점,부산광역시 부산진구 가야대로 772,롯데백화점 본점 지하2층 릴리펏,02-6595-1174,릴리펏 롯데백화점 부산본점,47285,정상,,991
뛰놀이방방,서울특별시 강동구 성내로6가길 38,지하,070-4247-5200,뛰놀이방방 강동구,5400,정상,,992
꼬마대통령,서울특별시 강동구 천호대로157길 6,2층,02-486-5553,꼬마대통령 천호,5335,정상,,993
아이와,서울특별시 강동구 상암로3길 77,삼성광나루아파트 201호,02-442-9188,궁디팡팡,5240,정상,,994
릴리펏,경기도 하남시 미사강변대로 216,한강트윈프라자2 301-302호,02-6959-1174,하남 미사점,12909,정상,,995
플레이타임 홈플러스,경기도 시흥시 희망공원로 269,홈플러스시화점 1층,031-497-6636,플레이타임 홈플러스 시화점,15081,정상,,996
점핑파크 시흥 배곧점,경기도 시흥시 배곧4로 87,베스트프라자 7층,,점핑파크 시흥 배곧점,15010,정상,,997
서연플레이뱅크,전라남도 장성군 장성읍 대창1길 4,미동태권도,061-393-3123,서연플레이뱅크,57218,정상,,998
점핑플라이,경기도 수원시 권선구 금곡로 202,e-SPACE CITY-1 6층,031-291-0162,점핑플라이 트램펄린 파크,16397,정상,,999
드림방방,경기도 수원시 권선구 삼천병마로1598번길 32,대유빌딩,031-292-0788,드림방방,16635,정상,,1000
오렌지파크,전라남도 광양시 길호2길 36,-,,오렌지파크,57794,정상,,1001
블럭팡팡,경기도 성남시 수정구 위례광장로 310,우성트램타워,031-757-7233,블럭팡팡,13640,정상,,1002
킹콩점프,경기도 광주시 오포읍 양벌로 190,2층,031-768-5454,양벌점,12796,정상,,1003
점프노리스포츠 광주역동점,경기도 광주시 장지1길 34,조은빌딩 나동 3층,,점프노리스포츠광주역동점,12777,정상,,1004
킹콩점프,경기도 광주시 오포읍 신현로 74,삼승빌딩,031-718-0727,신현점,12771,정상,,1005
조이점핑클럽,충청북도 청주시 상당구 중고개로 336,엔젤타워 7층,,조이점핑클럽 금천점,28744,정상,,1006
캥거루방방놀이터,충청북도 청주시 서원구 복대로 27,7층,,캥거루방방놀이터 청주,28612,정상,,1007
점프짱,충청북도 청주시 서원구 구룡산로 311,지하1층,,점프짱 청주,28682,정상,,1008
디엔지컴퍼니청주점,충청북도 청주시 흥덕구 대농로 43,신영지웰시티 4층,043-231-5389,차피패밀리파크 청주점,28424,정상,,1009
베베루네,충청북도 청주시 서원구 두꺼비로 31,2층,043-222-4001,베베루네 청주,28629,정상,,1010
키크는 놀이터 (성화점),충청북도 청주시 서원구 신화로 38,성화동 POWER프라자 빌딩 202-203호,043-902-6607,키크는 놀이터 (성화점),28637,정상,,1011
몽키방방,충청북도 청주시 서원구 1순환로1063번길 77,라데팡스륀느관 201호,043-287-8787,몽키방방 청주,28797,정상,,1012
쁘띠엘 오창점,충청북도 청주시 청원구 오창읍 2산단3로 32,3층,043-213-9782,쁘띠엘 오창점,28109,정상,,1013
노리파크 충주점,충청북도 충주시 갱고개로 173,2층,,노리파크 충주점,27351,정상,,1014
해피점핑,충청북도 제천시 장락로 158,401호,043-642-7958,해피점핑 제천,27142,정상,,1015
쁘띠몽드 강제점,충청북도 제천시 청풍호로 69,5층,,쁘띠몽드 강제점,27200,정상,,1016
킹콩점프,충청북도 제천시 내제로31나길 13,-,043-647-3355,킹콩점프 제천,27169,정상,,1017
